CONTRACT_KEY,EMP_CODE,CONTRACT_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,CONTRACT_QUALIF_CODE,CONTRACT_TYPE_CODE,DATE_DEBUT_CONTRAT,NUDOSS,QUALIFDESCRIPTION
611_20140916_20150908,611,C01,2014-09-16,2015-09-08 00:00:00,100.0,AP1     ,DD      ,2014-09-16,611,Apprenti cadre                               
13151_20121001_20160630,13151,C01,2016-01-01,2016-06-30 00:00:00,100.0,PRE     ,IE      ,2012-10-01,13151,Prépensionné                                 
13167_20121001_29991231,13167,C01,2016-01-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2012-10-01,13167,Prépensionné                                 
15102_20140101_29991231,15102,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2014-01-01,15102,Employé                                      
13160_20121001_20160131,13160,C01,2016-01-10,2016-01-31 00:00:00,50.0,EMP     ,IE      ,2012-10-01,13160,Employé                                      
13165_20131001_29991231,13165,C01,2016-01-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-10-01,13165,Employé                                      
6371_20130701_20220701,6371,C01,2016-03-09,2022-07-01 00:00:00,100.0,EMP     ,IE      ,2013-07-01,6371,Employé                                      
6378_20130701_29991231,6378,C01,2016-03-25,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-07-01,6378,Employé                                      
3321_20130401_20161229,3321,C01,2016-02-19,2016-12-29 00:00:00,100.0,EMP     ,IE      ,2013-04-01,3321,Employé                                      
9441_20150101_20150331,9441,C01,2015-01-01,2015-03-31 00:00:00,100.0,EMP     ,A1      ,2015-01-01,9441,Employé                                      
3366_20150701_20161229,3366,C01,2016-06-06,2016-12-29 00:00:00,100.0,PRE     ,IE      ,2015-07-01,3366,Prépensionné                                 
9901_20150601_20160214,9901,C01,2015-06-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-06-01,9901,Cadre catégorie A                            
9901_20150601_20160214,9901,C01,2015-06-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-06-01,9901,Cadre catégorie A                            
15521_20160101_29991231,15521,C01,2016-01-01,2999-12-31 00:00:00,100.0,OUM     ,OI      ,2016-01-01,15521,Ouvrier mensuel                              
4601_20150201_20160214,4601,C01,2015-02-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-02-01,4601,Cadre catégorie A                            
4682_20150201_20160214,4682,C01,2015-02-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-02-01,4682,Cadre catégorie A                            
4781_20150101_20160214,4781,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,4781,Cadre catégorie A                            
4821_20140101_20160214,4821,C01,2014-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,4821,Cadre catégorie A                            
4881_20150101_20160214,4881,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,4881,Cadre catégorie A                            
5461_20120101_20160214,5461,C01,2012-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2012-01-01,5461,Cadre catégorie A                            
5481_20151010_20160214,5481,C01,2015-10-10,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-10-10,5481,Administrateur                               
5481_20150101_20160214,5481,C01,2015-10-10,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,5481,Administrateur                               
5481_20151010_20160214,5481,C01,2015-10-10,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-10-10,5481,Agent administratif                          
5481_20150101_20160214,5481,C01,2015-10-10,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,5481,Agent administratif                          
5404_20160401_29991231,5404,C01,2016-04-01,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2016-04-01,5404,Cadre catégorie A                            
5404_20150101_29991231,5404,C01,2016-04-01,2999-12-31 00:00:00,100.0,CAA     ,DI      ,2015-01-01,5404,Cadre catégorie A                            
5403_20150101_20160214,5403,C01,2015-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,5403,Administrateur                               
5403_20150101_20160214,5403,C01,2015-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,5403,Agent administratif                          
5405_20160101_20160214,5405,C01,2016-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2016-01-01,5405,Cadre catégorie A                            
5405_20150301_20160214,5405,C01,2016-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-03-01,5405,Cadre catégorie A                            
5441_20160101_20160214,5441,C01,2016-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2016-01-01,5441,Administrateur                               
5441_20160101_20160214,5441,C01,2016-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2016-01-01,5441,Agent administratif                          
5181_20141001_20160214,5181,C01,2014-10-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-10-01,5181,Cadre catégorie A                            
5224_20141001_20160214,5224,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,5224,Administrateur                               
5224_20141001_20160214,5224,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,5224,Agent administratif                          
5225_20230106_20160214,5225,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2023-01-06,5225,Administrateur                               
5225_20141001_20160214,5225,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,5225,Administrateur                               
5225_20230106_20160214,5225,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2023-01-06,5225,Agent administratif                          
5225_20141001_20160214,5225,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,5225,Agent administratif                          
5402_20150101_20160214,5402,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,5402,Cadre catégorie A                            
5522_20151011_20160214,5522,C01,2015-10-11,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-10-11,5522,Cadre catégorie A                            
5522_20150101_20160214,5522,C01,2015-10-11,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,5522,Cadre catégorie A                            
5562_20151011_20160214,5562,C01,2015-10-11,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-10-11,5562,Cadre catégorie A                            
5562_20150101_20160214,5562,C01,2015-10-11,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,5562,Cadre catégorie A                            
8242_20150101_20160214,8242,C01,2015-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,8242,Administrateur                               
8242_20150101_20160214,8242,C01,2015-01-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2015-01-01,8242,Agent administratif                          
8721_20151201_20160214,8721,C01,2015-12-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-12-01,8721,Cadre catégorie A                            
8761_20130101_20160214,8761,C01,2013-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2013-01-01,8761,Cadre catégorie A                            
8941_20150101_20160214,8941,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,8941,Cadre catégorie A                            
8961_20140101_20160214,8961,C01,2014-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,8961,Cadre catégorie A                            
832_20150101_20160214,832,C01,2015-01-01,2016-02-14 00:00:00,100.0,AMT     ,DI      ,2015-01-01,832,Agent de maîtrise d'atelier                  
928_20150314_20160214,928,C01,2015-03-14,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-03-14,928,Cadre catégorie A                            
928_20140101_20160214,928,C01,2015-03-14,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,928,Cadre catégorie A                            
929_20150101_20160214,929,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,929,Cadre catégorie A                            
929_20140101_20160214,929,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,929,Cadre catégorie A                            
1283_20141001_20160214,1283,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,1283,Administrateur                               
1283_20141001_20160214,1283,C01,2014-10-01,2016-02-14 00:00:00,100.0,ADM     ,DI      ,2014-10-01,1283,Agent administratif                          
922_20150201_20160214,922,C01,2015-02-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-02-01,922,Cadre catégorie A                            
922_20140101_20160214,922,C01,2015-02-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,922,Cadre catégorie A                            
923_20150101_20160214,923,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,923,Cadre catégorie A                            
923_20140101_20160214,923,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,923,Cadre catégorie A                            
924_20150101_20160214,924,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,924,Cadre catégorie A                            
924_20140101_20160214,924,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,924,Cadre catégorie A                            
925_20140101_20160214,925,C01,2014-01-01,2016-02-14 00:00:00,100.0,AP2     ,DI      ,2014-01-01,925,Apprenti non cadre                           
6462_20140701_20160301,6462,C01,2014-07-01,2016-03-01 00:00:00,100.0,EMP     ,IE      ,2014-07-01,6462,Employé                                      
6561_20150701_20160301,6561,C01,2015-07-01,2016-03-01 00:00:00,100.0,EMP     ,IE      ,2015-07-01,6561,Employé                                      
6601_20120701_20151031,6601,C01,2012-07-01,2015-10-31 00:00:00,100.0,EMP     ,IE      ,2012-07-01,6601,Employé                                      
1502_20160101_20150201,1502,C01,2015-01-01,2015-02-01 00:00:00,100.0,EMP     ,IE      ,2016-01-01,1502,Employé                                      
1502_20150101_20150201,1502,C01,2015-01-01,2015-02-01 00:00:00,100.0,EMP     ,IE      ,2015-01-01,1502,Employé                                      
1502_20150101_20150201,1502,C01,2015-01-01,2015-02-01 00:00:00,100.0,EMP     ,IE      ,2015-01-01,1502,Employé                                      
11341_20160101_20160214,11341,C01,2015-09-01,2016-02-14 00:00:00,100.0,OUM     ,OI      ,2016-01-01,11341,Ouvrier mensuel                              
11341_20150901_20160214,11341,C01,2015-09-01,2016-02-14 00:00:00,100.0,OUM     ,OI      ,2015-09-01,11341,Ouvrier mensuel                              
1502_20160101_20161231,1502,C02,2015-01-01,2016-12-31 00:00:00,100.0,EMP     ,IE      ,2016-01-01,1502,Employé                                      
1502_20150101_20161231,1502,C02,2015-01-01,2016-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,1502,Employé                                      
1502_20150101_20161231,1502,C02,2015-01-01,2016-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-01,1502,Employé                                      
11361_20150901_20160214,11361,C01,2015-09-01,2016-02-14 00:00:00,100.0,OUM     ,OI      ,2015-09-01,11361,Ouvrier mensuel                              
926_20150101_20160214,926,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,926,Cadre catégorie A                            
926_20140101_20160214,926,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-01-01,926,Cadre catégorie A                            
927_20150221_20160214,927,C01,2015-02-21,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-02-21,927,Cadre catégorie A                            
927_20140301_20160214,927,C01,2015-02-21,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2014-03-01,927,Cadre catégorie A                            
911_20140101_20160214,911,C01,2014-01-01,2016-02-14 00:00:00,100.0,ADM     ,ST      ,2014-01-01,911,Administrateur                               
911_20140101_20160214,911,C01,2014-01-01,2016-02-14 00:00:00,100.0,ADM     ,ST      ,2014-01-01,911,Agent administratif                          
912_20150101_20160214,912,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,912,Cadre catégorie A                            
913_20150101_20160214,913,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,913,Cadre catégorie A                            
892_20150101_20160214,892,C01,2015-01-01,2016-02-14 00:00:00,100.0,AP2     ,DI      ,2015-01-01,892,Apprenti non cadre                           
893_20150101_20160214,893,C01,2015-01-01,2016-02-14 00:00:00,100.0,AP1     ,DI      ,2015-01-01,893,Apprenti cadre                               
826_20150401_20160214,826,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,826,Cadre catégorie A                            
827_20150401_20160214,827,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,827,Cadre catégorie A                            
828_20150401_20160214,828,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,828,Cadre catégorie A                            
830_20150401_20160214,830,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,830,Cadre catégorie A                            
822_20150401_20160214,822,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,822,Cadre catégorie A                            
823_20150401_20160214,823,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,823,Cadre catégorie A                            
824_20150401_20160214,824,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,824,Cadre catégorie A                            
825_20150401_20160214,825,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,825,Cadre catégorie A                            
820_20150401_20160214,820,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,820,Cadre catégorie A                            
821_20150401_20160214,821,C01,2015-04-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-04-01,821,Cadre catégorie A                            
808_20150101_20160214,808,C01,2015-01-01,2016-02-14 00:00:00,100.0,CAA     ,DI      ,2015-01-01,808,Cadre catégorie A                            
6101_20150101_29991231,6101,C01,2015-01-01,2999-12-31 00:00:00,100.0,OUM     ,OI      ,2015-01-01,6101,Ouvrier mensuel                              
9461_20150504_20160214,9461,C01,2015-05-04,2016-02-14 00:00:00,100.0,EMP     ,A1      ,2015-05-04,9461,Employé                                      
9461_20150101_20160214,9461,C01,2015-05-04,2016-02-14 00:00:00,100.0,EMP     ,A1      ,2015-01-01,9461,Employé                                      
9461_20150504_20150331,9461,C01,2015-01-01,2015-03-31 00:00:00,100.0,EMP     ,A1      ,2015-05-04,9461,Employé                                      
9461_20150101_20150331,9461,C01,2015-01-01,2015-03-31 00:00:00,100.0,EMP     ,A1      ,2015-01-01,9461,Employé                                      
