ENTRY_EXIT_KEY,EMP_CODE,ENTRY_DATE,EXIT_DATE,ENTRY_PATTERN_CODE,EXIT_PATTERN_CODE,REASON_EXIT_CODE,LIB_ENTRY_PATTERN,LIB_EXIT_PATTERN,LIB_REASON_EXIT
59461_20180829_20190101,59461,2018-08-29,2019-01-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
61281_20170101_20181011,61281,2017-01-01,2018-10-11,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
62781_20170101_20170430,62781,2017-01-01,2017-04-30,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
62841_20150101_20180531,62841,2015-01-01,2018-05-31,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
62861_20180101_20180731,62861,2018-01-01,2018-07-31,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
71994_20150101_20190510,71994,2015-01-01,2019-05-10,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
71993_20180728_20180731,71993,2018-07-28,2018-07-31,002,004,FINCON,Réembauche                                   ,Sortie                                       ,Fin de contrat                               
72023_20180711_20180722,72023,2018-07-11,2018-07-22,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
72025_20180711_20180722,72025,2018-07-11,2018-07-22,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
72028_20180711_20180722,72028,2018-07-11,2018-07-22,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
72030_20180711_20180722,72030,2018-07-11,2018-07-22,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
64241_20130228_20130301,64241,2013-02-28,2013-03-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
65121_20170601_20171009,65121,2017-06-01,2017-10-09,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
73581_20050701_20121031,73581,2005-07-01,2012-10-31,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
76721_20190101_20190601,76721,2019-01-01,2019-06-01,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
56341_20150101_20151130,56341,2015-01-01,2015-11-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
63181_20170101_20171016,63181,2017-01-01,2017-10-16,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
63761_20180101_20180226,63761,2018-01-01,2018-02-26,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
72721_20180101_20180430,72721,2018-01-01,2018-04-30,001,004,FINCON,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
